#OT    #Max_Thr_Count   #minimal_intersection    #union_covers?
0		120		1		1
1		94		-130		0
2		66		-129		0
3		60		-130		0
4		60		-130		0
5		52		-134		0
6		40		-135		0
7		35		-134		0
8		49		-135		1
9		44		-129		0
10		32		-133		0
11		30		-133		0
12		38		-135		1
13		30		-133		0
14		32		-133		0
15		32		-133		0
16		73		-132		0
17		51		-130		0
18		26		-133		0
19		26		-133		0
20		26		-133		0
21		26		-133		0
22		26		-133		0
23		28		-135		0
24		26		-133		0
25		26		-133		0
26		26		-133		0
27		26		-133		0
28		31		-133		0
29		27		-132		0
30		26		-133		0
31		26		-133		0
32		26		-133		0
33		49		-132		0
34		36		-134		0
35		31		-131		0
36		25		-131		0
37		21		-131		0
38		40		-134		0
39		25		-129		0
40		21		-130		0
41		15		-130		0
42		28		-130		0
43		25		-129		0
44		25		-129		0
45		15		-130		0
46		24		-131		0
47		18		-133		0
48		16		-133		0
49		15		-130		0
50		15		-130		0
51		15		-130		0
52		39		-135		1
53		34		-134		0
54		33		-134		1
55		25		-134		0
56		23		-131		0
57		30		-135		0
58		19		-133		0
59		17		-134		0
60		21		-131		0
61		17		-134		0
62		17		-134		0
63		22		-131		0
64		20		-135		0
65		21		-131		0
66		17		-134		0
67		17		-134		0
68		17		-134		0
69		25		-134		0
70		20		-132		0
71		17		-134		0
72		11		-130		0
73		15		-132		0
74		11		-130		0
75		11		-130		0
76		11		-130		0
77		11		-130		0
78		27		-132		0
79		24		-130		0
80		15		-132		0
81		21		-130		0
82		15		-132		0
83		15		-132		0
84		17		-134		0
85		11		-130		0
86		11		-130		0
87		20		-132		0
88		20		-132		0
89		15		-132		0
90		15		-132		0
91		11		-130		0
92		11		-130		0
93		21		-133		0
94		37		-135		0
95		21		-133		0
96		19		-133		0
97		20		-133		0
98		22		-133		0
99		22		-133		0
100		19		-133		0
101		19		-133		0
102		19		-133		0
103		19		-133		0
104		19		-133		0
105		12		-129		0
106		11		-133		0
107		9		-134		0
108		11		-133		0
109		8		-129		0
110		8		-134		0
111		18		-132		0
112		18		-135		0
113		14		-132		0
114		18		-135		0
115		18		-135		0
116		14		-132		0
117		14		-132		0
118		12		-129		0
119		12		-129		0
120		10		-134		0
121		10		-134		0
122		9		-134		0
123		9		-134		0
124		9		-134		0
125		9		-134		0
126		15		-129		0
127		14		-131		0
128		9		-134		0
129		13		-135		0
130		8		-134		0
131		12		-129		0
132		12		-129		0
133		10		-134		0
134		10		-134		0
135		9		-134		0
136		9		-134		0
137		16		-132		0
138		17		-134		0
139		14		-132		0
140		14		-132		0
141		14		-132		0
142		10		-134		0
143		16		-129		0
144		8		-134		0
145		8		-134		0
146		14		-132		0
147		14		-132		0
148		10		-134		0
149		10		-134		0
150		9		-134		0
151		9		-134		0
152		18		-129		0
153		10		-134		0
154		16		-129		0
155		8		-134		0
156		12		-129		0
157		12		-129		0
158		10		-134		0
159		10		-134		0
160		10		-134		0
161		12		-129		0
162		12		-132		0
163		9		-134		0
164		9		-134		0
165		9		-134		0
166		11		-132		0
167		13		-129		0
168		9		-134		0
169		9		-134		0
170		9		-134		0
171		9		-134		0
172		12		-129		0
173		13		-135		0
174		10		-134		0
175		10		-134		0
176		10		-134		0
177		10		-134		0
178		10		-134		0
179		10		-134		0
180		12		-129		0
181		12		-129		0
182		12		-129		0
183		12		-129		0
184		68		-132		0
185		47		-133		0
186		43		-130		0
187		43		-130		0
188		43		-130		0
189		35		-134		0
190		27		-130		0
191		24		-129		0
192		33		-134		0
193		21		-131		0
194		21		-131		0
195		21		-131		0
196		21		-131		0
197		21		-131		0
198		40		-134		0
