14,"0 1 2 3 4 
5 6 7 8 
9 10 11 
12 13 14 
"
13,"0 1 2 3 4 
5 6 7 8 
9 10 11 
12 13 14 
"
12,"0 1 2 3 4 
5 6 7 8 
9 10 11 
12 13 14 
"
11,"0 1 2 3 4 
5 6 7 8 
9 10 11 
12 13 14 
"
10,"0 1 2 3 4 
5 6 7 8 
9 10 11 
12 13 14 
"
9,"0 1 2 3 4 
5 6 7 8 
9 10 11 
12 13 14 
"
